YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201812,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201904,8318,1,0,03,2107083,0,0101,7,201502,56000,56000,00,000000
202002,1352031,1,0,08,1109458,0,0101,0,201910,4300,4300,00,000000
202004,8318,1,0,03,2107083,0,0101,7,201502,56000,56000,00,000000
201909,886648,1,0,01,5550620,0,0101,7,201706,2200,2200,00,000000
201907,1018495,1,0,08,8223693,0,0101,7,201709,280,280,00,000000
201807,1714896,1,0,05,8911399,0,0104,7,201704,1200,1200,00,000000
201912,1473255,1,0,05,538323,0,0103,7,201804,2600,2600,00,000000
201905,1025258,1,0,05,420335,0,0104,7,201812,210,210,00,000000
201911,1636094,1,0,05,2206290,0,0103,7,201905,530,530,00,000000
202001,535280,1,0,05,5525531,0,0103,7,201705,1800,1800,00,000000
202001,1659712,1,0,01,858118,0,0104,7,201507,260,260,00,000000
202006,1135541,1,0,05,5120662,0,0104,7,201711,100,100,00,000000
201912,815540,1,0,21,8918805,0,0101,7,201702,610,610,00,000000
201906,535280,1,0,01,8737782,0,0101,7,201705,3400,3300,00,000000
201905,808,1,0,05,8242596,0,0104,7,201501,4700,4700,00,000000
201903,793886,1,0,05,9517998,0,0104,7,201804,890,890,00,000000
201908,892637,1,0,01,5542191,0,0101,0,201810,7000,7000,00,000000
201910,1953407,1,0,12,5506771,0,0201,0,201905,510,510,00,000000
201808,605980,1,0,12,5114713,0,0112,0,201404,2700,2700,00,000000
201907,416842,1,0,12,7670803,0,0201,0,201907,1600,1600,00,000000
201908,704113,1,0,05,285407,0,0104,7,201304,4400,2100,00,000000
202002,1267372,1,0,12,4927131,0,0115,0,201704,480,480,00,000000
201909,1218286,1,0,24,7332706,0,0101,0,201805,4000,4000,00,000000
201811,886648,1,0,01,5550620,0,0101,7,201706,2200,2200,00,000000
201904,1344651,1,0,05,4002183,0,0104,7,201407,2300,2300,00,000000
201808,525910,1,0,12,1336333,0,0201,0,201802,100,100,00,000000
201807,976679,1,0,12,3823619,0,0201,0,201609,520,520,00,000000
201906,793886,1,0,05,9517998,0,0104,7,201804,890,890,00,000000
201905,1016954,1,0,12,9322489,0,0202,0,201210,3400,3400,00,000000
201906,1070186,1,0,05,5876316,0,0104,7,201611,2900,2900,00,000000
201910,1393218,1,0,05,8813451,0,0104,7,201808,1700,1700,00,000000
201912,371131,1,0,17,8775899,0,0101,7,201501,13000,13000,00,000000
201810,702669,1,0,05,9145818,0,0104,7,201608,1200,1200,00,000000
201906,980416,1,164370,17,3811223,0,0101,7,201304,7900,7900,00,000000
201907,1378888,1,0,12,2200827,0,0101,0,201210,450,450,00,000000
201811,895480,1,0,01,5652009,0,0104,7,201606,510,510,00,000000
202006,742965,1,0,24,4908800,0,0101,0,201704,4600,3600,00,000000
201911,1546880,1,0,05,151624,0,0104,7,201505,5600,5600,10,201901
201812,1331055,1,0,01,9408894,0,0102,0,201711,28000,0,01,201806
201910,971690,1,160542,12,5163864,0,0202,0,201504,4000,3900,00,000000
201903,1876485,1,175699,12,1515478,0,0202,7,201112,5800,5800,99,201812
201909,1331055,1,0,12,6485627,0,0202,0,201712,25000,25000,00,000000
201906,709492,1,154146,12,3042737,0,0202,0,201401,33000,33000,00,000000
202003,260815,1,0,12,1790167,0,0201,0,201603,880,530,00,000000
201904,943906,1,0,01,4158025,0,0101,7,201607,100000,100000,00,000000
201907,1524986,1,96137,01,8747366,0,0104,7,201802,1900,1300,00,000000
201806,220410,1,0,12,7945365,0,0201,0,201709,100,100,00,000000
201909,1305696,1,0,12,967058,0,0112,0,201205,15000,15000,99,201905
202002,1256724,1,0,12,3410371,0,0201,0,201909,1300,1300,00,000000
201806,92099,1,0,05,4321497,0,0103,7,201009,3300,3300,99,201709
201907,1944049,1,0,24,9966591,0,0101,0,201308,210,210,00,000000
201907,718551,1,0,05,5564364,0,0104,7,201203,620,620,99,201903
202006,845786,1,0,12,2783246,0,0202,7,201308,1700,1700,00,000000
201912,1496577,1,0,12,3771236,0,0101,0,201506,1600,1600,00,000000
201912,575035,1,0,12,8692680,0,0101,0,201404,1400,1400,00,000000
202004,1332686,1,0,05,4944283,0,0104,7,201604,100,100,00,000000
201809,1303014,1,162658,12,2946860,0,0202,0,201203,28000,27000,00,000000
202004,1521706,1,0,24,9020474,0,0101,0,201803,100000,100000,00,000000
201807,1210770,1,0,05,9305465,0,0104,7,201508,3800,3800,00,000000
201902,580421,1,0,05,4237116,0,0103,7,201110,3300,3300,99,201810
201904,1330941,1,0,08,2775309,0,0101,7,201312,4400,4400,00,000000
201807,535280,1,0,05,5525531,0,0103,7,201706,1100,1100,00,000000
201906,1687943,1,0,24,6660922,0,0101,0,201311,2200,2200,00,000000
201809,1895868,1,0,12,7223913,0,0201,0,201803,500,500,00,000000
201901,74540,1,0,05,4176057,0,0103,7,201509,13000,13000,00,000000
201901,1868478,1,0,05,6673144,0,0104,7,201310,2700,2700,00,000000
202006,38182,1,0,03,3365050,0,0104,7,201407,2000,2000,00,000000
201811,1515747,1,0,12,1627743,0,0201,0,201808,340,340,00,000000
201906,338702,1,0,05,1508971,0,0104,7,201705,1200,1200,00,000000
201905,704113,1,0,05,2494727,0,0104,7,201304,2400,2400,00,000000
201908,744187,1,14862,12,2592450,0,0202,0,201310,96000,96000,00,000000
201909,416842,1,0,12,7670803,0,0201,0,201907,1700,1700,00,000000
201811,109155,1,0,05,1905872,0,0104,7,201408,340,340,00,000000
201808,523990,1,0,12,7156024,0,0201,0,201807,100,100,00,000000
201905,733485,1,0,16,3546838,0,0101,7,201108,13000,2400,99,201808
201902,1755349,1,0,12,1411743,0,0201,0,201901,200,200,00,000000
201809,1487750,1,0,05,2797042,0,0104,7,201204,17000,17000,00,000000
201806,203220,1,0,12,7217992,0,0115,0,201704,680,680,00,000000
202002,611965,1,0,05,3869857,0,0103,7,201404,520,520,00,000000
201905,1152550,1,0,12,2380565,0,0201,0,201409,770,660,00,000000
201903,1116831,1,0,05,9842298,0,0103,7,201704,16000,16000,00,000000
202005,1018495,1,0,08,8223693,0,0101,7,201709,280,280,00,000000
201902,1921894,1,0,01,7575555,0,0101,7,201612,4300,0,00,000000
201908,1596134,1,0,12,7959196,0,0202,0,201208,47000,47000,99,201908
202006,1286160,1,0,05,7864154,0,0104,7,201607,130,130,00,000000
202003,939211,1,0,12,5114234,0,0202,0,201712,2100,350,00,000000
201808,739060,1,0,03,1232272,0,0101,0,201603,6000,6000,00,000000
201911,709192,1,0,24,7736459,0,0101,0,201402,9300,9300,00,000000
201907,1714372,1,0,12,2625004,0,0104,0,201602,5800,5800,00,000000
202004,535280,1,0,05,8076934,0,0103,7,201703,1400,1400,00,000000
201902,971690,1,160542,12,5163864,0,0202,0,201504,4000,3900,00,000000
202001,892637,1,0,01,5542191,0,0101,7,201810,7000,7000,00,000000
201912,916607,1,0,05,3442259,0,0103,7,201310,330,330,00,000000
202003,1950347,1,0,12,7536916,0,0201,0,201905,1400,1400,00,000000
201812,1714896,1,78678,12,5312123,0,0202,7,201702,100000,100000,00,000000
201903,179321,1,0,05,1798340,0,0104,7,201606,130,130,00,000000
201812,348376,1,0,12,6519937,0,0101,0,201310,2200,2200,00,000000
201905,544682,1,0,05,4495297,0,0104,7,201502,2600,2700,00,000000
201807,564209,1,150432,12,2160635,0,0202,0,201711,11000,11000,00,000000
202002,398949,1,0,21,1755865,0,0101,0,201906,3500,1,00,000000
201811,1646301,1,0,12,833324,0,0201,0,201806,730,730,00,000000
202006,1714372,1,0,24,7987222,0,0101,0,201807,7600,7600,00,000000
201901,1116831,1,0,05,9842298,0,0103,7,201704,16000,16000,00,000000
201910,1636094,1,0,21,3598405,0,0101,0,201905,3500,3500,00,000000
201808,1184545,1,116245,12,4056693,0,0202,7,201207,8400,8400,00,000000
202002,1518572,1,0,12,8882061,0,0101,0,201511,800,800,00,000000
201903,1323540,1,169886,12,2692261,0,0202,0,201511,12000,12000,00,000000
201905,923920,1,95807,12,7878849,0,0202,7,201205,11000,11000,99,201905
201904,1025258,1,0,05,420335,0,0104,0,201812,210,210,00,000000
201901,391480,1,44747,12,9212834,0,0202,7,201105,13000,13000,99,201805
201909,171450,1,0,12,4116348,0,0201,0,201903,970,970,00,000000
201910,709192,1,0,24,7736459,0,0101,0,201402,9300,9300,00,000000
201807,808,1,19942,12,5612646,0,0202,7,201206,100000,100000,00,000000
202004,74540,1,195300,12,7316106,0,0202,7,201507,100000,100000,00,000000
201904,739060,1,0,03,1232272,0,0101,0,201504,6000,6000,00,000000
201909,720452,1,0,24,8126731,0,0101,0,201908,2100,2100,00,000000
201810,482418,1,0,05,7547609,0,0103,7,201703,13000,13000,00,000000
202005,788628,1,0,12,9558658,0,0201,0,201901,1300,1300,00,000000
201906,1658649,1,0,21,452927,0,0101,7,201504,8700,870,00,000000
202003,1714896,1,78678,01,9973033,0,0403,0,201703,100000,0,00,000000
201905,846642,1,0,12,2299573,0,0104,0,201202,880,880,99,201902
201908,74540,1,0,05,4176057,0,0103,7,201509,13000,13000,00,000000
202006,919840,1,0,05,2060113,0,0104,7,201804,1300,1300,00,000000
201904,1344651,1,0,12,4077084,0,0101,0,201407,12000,12000,00,000000
201901,401535,1,0,01,8123566,0,0104,7,201409,360,360,00,000000
201906,1133230,1,0,05,7169352,0,0104,7,201712,2000,2000,00,000000
201906,939211,1,0,12,5114234,0,0201,0,201708,690,130,00,000000
201904,7704,1,0,17,6598690,0,0101,7,201807,8500,8500,00,000000
201904,305778,1,191264,12,1278860,0,0202,7,201301,20000,20000,00,000000
202003,1659712,1,0,01,858118,0,0104,7,201507,260,260,00,000000
201911,376043,1,0,12,8979392,0,0201,0,201812,770,770,00,000000
202001,1070186,1,0,05,6854616,0,0104,7,201612,100,100,00,000000
202001,97968,1,0,12,7932662,0,0201,0,201509,840,670,00,000000
202004,1875318,1,0,24,3041465,0,0104,0,201703,2200,2200,00,000000
201812,1043858,1,0,12,9529431,0,0201,0,201809,1000,1000,00,000000
201810,1748100,1,25140,12,709674,0,0202,7,201302,100000,100000,00,000000
201908,1400060,1,0,01,7333792,0,0101,7,201209,7000,7000,00,000000
201811,1331055,1,0,01,9408894,0,0102,0,201711,28000,0,01,201806
201901,27647,1,0,12,9118887,0,0201,0,201606,670,670,00,000000
201812,553894,1,0,01,8060936,0,0104,0,201812,1300,1300,00,000000
201910,379523,1,0,16,5366511,0,0101,7,201309,13000,13000,00,000000
202006,611965,1,0,05,3869857,0,0103,7,201404,760,760,00,000000
202002,1926965,1,0,01,480553,0,0104,7,201805,520,520,00,000000
202002,980768,1,0,21,9190656,0,0101,0,201909,6600,5500,00,000000
201809,134608,1,0,01,2911752,0,0103,7,201503,2300,2300,00,000000
201907,1160431,1,0,12,2907308,0,0201,0,201810,320,320,00,000000
201811,1621748,1,0,05,290123,0,0103,7,201405,5000,5000,00,000000
201806,1245631,1,0,03,7876112,0,0101,7,201106,5000,2,99,201806
202006,1714372,1,0,12,2625004,0,0104,0,201602,5800,5800,06,202004
201903,314767,1,0,03,4423646,0,0203,0,201112,2000,2000,99,201812
201908,1729585,1,0,21,9944291,0,0101,7,201509,6000,6000,00,000000
201812,1612819,1,0,05,5563670,0,0103,7,201601,530,530,00,000000
201910,1339382,1,0,05,1863274,0,0104,7,201701,590,590,00,000000
201910,1521706,1,0,05,7584880,0,0104,7,201706,1200,1200,00,000000
201807,611965,1,0,05,2291192,0,0104,7,201403,3800,3800,00,000000
201903,239388,1,0,12,2011229,0,0201,0,201901,580,580,00,000000
201903,1152550,1,0,12,2380565,0,0201,0,201703,400,400,00,000000
201911,801488,1,0,24,7457842,0,0101,0,201701,3600,1,00,000000
201812,1881872,1,0,12,8395590,0,0201,0,201809,770,770,00,000000
201909,1062958,1,0,21,3959030,0,0101,0,201611,2500,2500,00,000000
201909,1298320,1,0,12,4425086,0,0201,0,201504,940,490,00,000000
201809,943906,1,0,01,4158025,0,0101,7,201607,100000,100000,00,000000
201806,1192843,1,0,05,7204672,0,0104,7,201405,1600,2600,00,000000
201910,1186437,1,0,24,6609789,0,0101,0,201910,1800,1800,00,000000
201908,1076080,1,0,12,5791105,0,0101,0,201502,3100,1400,00,000000
201810,1293383,1,128451,12,1648566,0,0202,0,201508,6400,6300,00,000000
201904,748795,1,0,12,816403,0,0202,0,201712,13000,13000,00,000000
201807,1597291,1,0,17,5783517,0,0101,7,201109,100,100,00,000000
201908,980416,1,0,05,9587068,0,0103,7,201303,1900,1900,00,000000
201901,1796396,1,0,12,1962159,0,0112,0,201110,12000,12000,99,201810
202005,1352031,1,0,08,1109458,0,0101,7,201910,4300,4300,00,000000
201909,62214,1,0,01,7346108,0,0101,0,201712,54000,5400,00,000000
201902,1377827,1,0,21,9273227,0,0101,7,201504,12000,1,00,000000
202001,1258104,1,184797,12,1727484,0,0202,0,201908,100000,100000,00,000000
202005,1734222,1,0,12,9092548,0,0201,0,202005,1300,1300,00,000000
201904,1726554,1,0,12,75183,0,0101,0,201306,12000,12000,00,000000
201812,513378,1,0,05,7541473,0,0104,7,201310,7200,7200,00,000000
202004,1140387,1,0,12,2927107,0,0201,0,202004,1100,1100,00,000000
201910,1473255,1,0,12,1456576,0,0201,0,201812,330,330,00,000000
202001,1074730,1,0,05,3643323,0,0103,0,201912,610,330,00,000000
201903,1545255,1,0,12,8159159,0,0201,0,201808,520,520,00,000000
201912,1082523,1,0,12,5683867,0,0202,0,201801,6400,6300,00,000000
201812,1277604,1,0,12,8789112,0,0201,0,201411,1200,900,00,000000
201806,824660,1,0,01,8472262,0,0102,7,201412,41000,2,00,000000
201907,1884331,1,0,05,5178498,0,0104,7,201901,110,110,00,000000
201906,1892217,1,0,12,451040,0,0201,0,201510,9300,0,01,201903
201908,135584,1,0,12,5266167,0,0201,0,201812,720,720,00,000000
201809,1552981,1,0,21,8184303,0,0101,7,201604,9800,1,00,000000
202006,658667,1,44967,12,8790726,0,0202,7,201310,12000,12000,00,000000
201910,1045456,1,0,24,4730303,0,0103,0,201512,3800,3800,00,000000
201811,435741,1,0,12,9787540,0,0201,0,201702,360,360,00,000000
202004,1305696,1,0,12,7563227,0,0207,0,201308,1900,0,00,000000
201910,1952789,1,0,01,1484576,0,0101,7,201301,11000,11000,00,000000
201811,760172,1,0,12,3173356,0,0101,0,201102,12000,12000,04,201802
201807,1884123,1,0,08,6980753,0,0101,7,201111,5000,4800,00,000000
201912,257771,1,0,12,3633166,0,0201,0,201712,890,790,00,000000
201901,1177091,1,0,05,9996651,0,0103,7,201804,630,630,00,000000
201912,1692872,1,0,21,9144271,0,0101,0,201909,7000,7000,00,000000
201905,1293383,1,128451,01,4937074,0,0101,7,201506,6400,2,00,000000
201809,1245631,1,0,03,7876112,0,0101,7,201112,17000,2,00,000000
201907,562324,1,0,05,1994701,0,0104,7,201312,2600,2600,00,000000
202004,251590,1,0,12,1735584,0,0104,0,201510,1900,1900,00,000000
201808,1528512,1,0,12,4816700,0,0202,0,201312,9000,5600,00,000000
202002,1400060,1,0,01,7333792,0,0101,7,201209,7000,7000,99,201909
201906,398949,1,0,01,3208233,0,0101,0,201905,16000,1300,00,000000
201902,11995,1,0,05,4591186,0,0103,7,201404,410,410,00,000000
201909,709492,1,0,01,635312,0,0101,7,201402,12000,12000,00,000000
201808,952132,1,20819,12,6579705,0,0202,7,201202,34000,34000,00,000000
201808,941161,1,0,12,8656648,0,0201,0,201607,550,550,00,000000
201809,580421,1,0,05,4237116,0,0104,7,201110,6900,6600,00,000000
202005,68474,1,0,05,2430297,0,0104,7,201907,2300,2300,00,000000
201906,744187,1,14862,12,2592450,0,0202,0,201310,96000,96000,00,000000
201909,815540,1,0,21,8918805,0,0101,7,201702,650,650,00,000000
202002,1692872,1,0,21,9144271,0,0101,0,201909,7000,7000,00,000000
201906,1621748,1,0,05,290123,0,0103,7,201405,5000,0,01,201905
201905,585094,1,0,12,3419128,0,0201,0,201810,480,480,00,000000
201810,1546880,1,0,05,151624,0,0103,7,201507,190,190,00,000000
201908,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
202002,567019,1,0,05,849699,0,0103,0,201912,13000,3000,00,000000
201809,1293383,1,128451,01,4937074,0,0101,7,201506,6400,2,00,000000
202006,442096,1,0,12,2189718,0,0201,0,201905,1400,1400,00,000000
202003,1004357,1,0,08,2407259,0,0101,7,201603,1900,1900,00,000000
202004,1734222,1,0,12,9092548,0,0201,0,202003,240,240,00,000000
201901,1509884,1,0,12,871202,0,0112,0,201610,11000,11000,00,000000
201807,320542,1,0,05,1532838,0,0104,7,201207,11000,11000,00,000000
201905,1140839,1,0,12,7730299,0,0201,0,201802,1100,1100,00,000000
201910,323662,1,0,05,5002478,0,0103,7,201610,5100,5100,00,000000
201902,1323540,1,0,12,8153206,0,0104,0,201509,1300,1300,00,000000
202004,907060,1,35420,12,1119576,0,0202,0,201211,9600,9400,99,201911
201905,1658649,1,0,12,5650180,0,0101,0,201505,2400,2400,00,000000
201910,667001,1,0,05,1235373,0,0103,7,201803,1300,1300,00,000000
201910,1133230,1,0,05,7169352,0,0104,7,201712,2000,2000,00,000000
201902,403383,1,0,12,1261613,0,0201,0,201811,210,210,00,000000
201906,1245631,1,0,03,7876112,0,0101,7,201112,6400,620,99,201812
201906,739060,1,0,03,1232272,0,0101,0,201603,6000,6000,00,000000
202004,5422,1,0,17,1281891,0,0105,7,201410,5300,5300,00,000000
201909,829084,1,0,01,7973603,0,0104,7,201605,210,210,00,000000
201907,1298320,1,0,12,4425086,0,0201,0,201504,940,490,00,000000
202002,867498,1,0,03,6304055,0,0101,7,201806,22000,22000,00,000000
202005,467402,1,0,12,6641990,0,0101,0,201306,200,200,00,000000
201901,1232651,1,0,05,7050110,0,0104,7,201506,1900,1900,00,000000
201906,1630274,1,0,12,2544474,0,0101,0,201501,3700,3500,00,000000
201811,1208652,1,0,03,7705702,0,0101,7,201112,3500,2,00,000000
201808,1116831,1,0,05,2510645,0,0103,7,201708,720,720,00,000000
201910,1895868,1,0,12,7223913,0,0201,0,201805,630,630,00,000000
201806,996475,1,0,03,2556388,0,0202,7,201011,23000,23000,99,201711
201904,1578781,1,0,24,3549248,0,0101,0,201609,5600,5600,00,000000
202003,508649,1,0,24,2728258,0,0101,0,201405,4600,1400,00,000000
202004,1207305,1,179400,12,4743791,0,0202,7,201210,8000,8000,99,201910
201905,1505656,1,28630,12,3080216,0,0202,0,201209,100000,83000,00,000000
202004,89504,1,0,05,5058923,0,0103,7,201301,1000,1000,99,202001
201908,68474,1,0,05,6316617,0,0103,0,201907,2400,430,00,000000
201810,787527,1,0,05,6752784,0,0103,7,201608,3500,3500,00,000000
201812,1184545,1,0,01,3784680,0,0101,7,201303,840,840,00,000000
201807,454990,1,0,12,7669046,0,0201,0,201509,1100,1100,00,000000
202003,1236182,1,0,24,4146123,0,0101,0,201504,4500,4500,00,000000
201806,1545603,1,0,12,3504808,0,0201,0,201611,180,180,00,000000
202004,1953407,1,0,12,5506771,0,0201,0,201905,1300,1200,00,000000
201908,597307,1,0,24,2072142,0,0101,0,201806,16000,16000,00,000000
201902,1293113,1,0,03,4423159,0,0101,7,201308,90000,3200,00,000000
202001,1509884,1,0,12,871202,0,0112,0,201610,11000,11000,00,000000
201911,893588,1,0,05,604053,0,0104,7,201310,4900,4900,00,000000
201910,1043858,1,0,12,9529431,0,0201,0,201809,1100,1100,00,000000
201912,653711,1,0,12,4766155,0,0201,0,201912,1200,1100,00,000000
201806,1714896,1,78678,01,9973033,0,0403,0,201703,100000,0,00,000000
201907,597307,1,0,17,4965443,0,0101,7,201709,8800,8800,00,000000
201811,454990,1,0,12,7669046,0,0201,0,201509,950,950,00,000000
201812,798855,1,0,05,4127171,0,0104,7,201412,840,840,00,000000
201905,1116831,1,0,05,2510645,0,0103,7,201705,1000,1000,00,000000
201809,907060,1,35420,12,1119576,0,0202,0,201211,9600,9400,00,000000
202005,611965,1,0,05,3869857,0,0103,7,201404,1200,1200,00,000000
202001,1323540,1,169886,12,2692261,0,0202,7,201511,12000,12000,00,000000
201811,1266436,1,0,05,6986269,0,0103,7,201302,1100,1100,00,000000
201901,1486628,1,186529,01,9627993,0,0101,7,201111,30000,30000,99,201811
202004,1714896,1,78678,01,9973033,0,0403,0,201703,100000,0,00,000000
201811,64044,1,0,12,3982657,0,0201,0,201805,850,850,00,000000
201902,613244,1,0,05,2598203,0,0103,7,201403,9800,9800,00,000000
201906,867498,1,0,03,6097251,0,0101,0,201806,13000,0,01,201906
201903,1483679,1,0,05,7346013,0,0104,7,201712,5300,5300,00,000000
201810,1521706,1,0,01,8341891,0,0104,7,201706,1700,1700,00,000000
201910,845786,1,0,24,4718144,0,0101,0,201304,1600,1600,00,000000
202004,1800154,1,0,12,2762257,0,0201,0,202002,270,270,00,000000
201907,513378,1,0,05,1839622,0,0104,7,201310,8800,8800,00,000000
201909,541064,1,0,01,1511128,0,0101,7,201705,11000,11000,00,000000
201807,509286,1,0,05,6096248,0,0104,7,201212,18000,0,07,201710
201909,963827,1,0,16,4161428,0,0101,7,201903,1200,1200,00,000000
201808,1496577,1,0,12,3771236,0,0101,0,201506,190,190,00,000000
202006,578219,1,0,05,2962573,0,0104,7,202006,100,100,00,000000
201808,345412,1,0,05,4941826,0,0104,7,201512,1900,1900,00,000000
202006,1070186,1,0,05,5876316,0,0104,7,201611,2900,2900,00,000000
201903,744841,1,0,05,777936,0,0104,7,201605,900,900,00,000000
201907,74540,1,0,05,6080189,0,0104,7,201509,490,490,00,000000
202001,941161,1,133673,12,1283075,0,0202,0,201508,9000,9000,00,000000
201809,1546880,1,0,03,1142296,0,0104,7,201506,1600,1600,00,000000
201806,575035,1,0,21,8835354,0,0101,0,201308,4400,4400,00,000000
202005,1658649,1,0,12,4458146,0,0202,0,201505,8200,8200,00,000000
201907,1433025,1,0,01,768426,0,0101,7,201403,45000,3700,00,000000
201904,108940,1,161782,01,9691141,0,0101,7,201611,2800,2800,00,000000
201807,578219,1,0,17,407157,0,0101,0,201804,7800,1300,00,000000
201808,865980,1,189396,12,704281,0,0202,7,201111,6300,6200,00,000000
201903,759920,1,0,12,5425153,0,0201,0,201402,440,200,00,000000
201808,983278,1,135290,12,2722546,0,0202,7,201303,100000,100000,16,201710
201901,1620304,1,0,05,9985036,0,0101,0,201811,660,550,00,000000
202006,1166417,1,0,24,7342374,0,0101,0,201412,950,950,00,000000
202005,1620442,1,0,12,4998853,0,0201,0,201911,820,820,00,000000
202003,1763843,1,0,01,9000058,0,0401,0,201211,32000,0,99,201911
201906,102302,1,70067,12,1147896,0,0202,7,201301,8100,8100,00,000000
202005,1233170,1,0,24,9691673,0,0101,0,201706,890,890,00,000000
201904,78305,1,0,05,4031004,0,0104,7,201808,100,100,00,000000
202006,1192843,1,0,12,5347601,0,0202,7,201502,26000,26000,00,000000
201908,841465,1,0,05,9934414,0,0103,7,201605,6400,6400,00,000000
202001,1714896,1,0,05,7168281,0,0103,7,201705,400,400,00,000000
201908,798855,1,0,05,5282663,0,0104,7,201405,980,980,00,000000
202004,354094,1,113515,12,9288262,0,0104,0,201302,3300,3300,99,202002
201912,893588,1,0,12,7824836,0,0112,0,201311,3500,3500,00,000000
201909,206349,1,0,05,5761492,0,0104,7,201808,100,100,00,000000
201810,1423842,1,0,12,9962683,0,0201,0,201506,790,790,00,000000
202005,1598103,1,0,08,5047957,0,0101,7,201801,1900,110,00,000000
202003,1533292,1,0,05,3496216,0,0104,7,201612,2000,2000,00,000000
201808,345412,1,0,05,173712,0,0104,7,201511,870,870,00,000000
201903,176923,1,0,12,9586122,0,0201,0,201812,230,230,00,000000
201902,193247,1,0,01,5161238,0,0101,7,201802,11000,11000,00,000000
201909,1234977,1,0,12,6465347,0,0103,0,201211,3000,3000,00,000000
201808,544682,1,0,12,7988722,0,0101,0,201503,2700,2700,00,000000
201902,730568,1,0,12,98199,0,0104,0,201404,2700,2700,00,000000
202002,1207305,1,179400,12,6145899,0,0104,0,201205,5100,5100,99,201905
201909,1621748,1,0,05,290123,0,0103,7,201405,5000,0,01,201905
201807,611965,1,0,05,3869857,0,0103,7,201404,520,520,00,000000
201902,1714896,1,78678,12,5312123,0,0202,7,201702,100000,100000,00,000000
201906,1944049,1,0,24,9966591,0,0101,0,201308,310,310,00,000000
201808,1612222,1,0,12,8589926,0,0112,0,201202,16000,16000,00,000000
201907,1274513,1,0,12,8547044,0,0201,0,201906,390,390,00,000000
202002,1116703,1,0,12,5371804,0,0115,0,202002,360,100,00,000000
201903,1210770,1,0,05,9305465,0,0104,7,201508,3800,3800,00,000000
201905,11995,1,0,05,4591186,0,0103,7,201404,410,410,00,000000
201907,983278,1,0,12,7126160,0,0112,0,201303,100000,100000,00,000000
201809,406630,1,151783,12,4327345,0,0202,7,201309,20000,20000,00,000000
202005,1609576,1,0,05,6871594,0,0104,7,201409,440,440,00,000000
201911,1714896,1,0,05,7168281,0,0104,7,201704,7100,7100,00,000000
201908,1521706,1,0,01,8341891,0,0104,7,201706,1700,1700,00,000000
201806,895480,1,0,01,5652009,0,0104,7,201606,510,510,00,000000
201912,1225540,1,0,05,9261365,0,0104,7,201702,610,610,00,000000
201902,220410,1,0,12,7375597,0,0202,0,201710,6300,6100,00,000000
201811,349182,1,0,01,5140614,0,0102,0,201411,140,140,00,000000
202003,1953407,1,0,12,5506771,0,0201,0,201905,1600,1600,00,000000
201806,895503,1,0,01,872260,0,0101,7,201101,6000,6000,99,201801
201810,1132423,1,0,05,4376136,0,0103,7,201407,150,150,00,000000
201807,1192843,1,0,05,7189283,0,0104,7,201406,290,290,00,000000
201910,952132,1,0,01,7463363,0,0104,7,201112,4700,4700,99,201812
201904,489122,1,0,12,4887852,0,0115,0,201612,220,220,00,000000
201811,1818670,1,0,12,7724051,0,0104,0,201401,1100,1100,00,000000
201812,831990,1,0,01,3840231,0,0101,7,201306,2700,170,00,000000
201808,1815206,1,0,12,9442480,0,0201,0,201411,1600,1600,00,000000
201807,575035,1,0,12,5769451,0,0202,0,201410,1100,1100,00,000000
201807,1326436,1,0,12,7657461,0,0201,0,201109,3900,3900,00,000000
202005,62214,1,0,12,2784569,0,0202,0,201804,50000,50000,00,000000
201902,709492,1,154146,12,3042737,0,0202,0,201401,33000,33000,00,000000
201905,260815,1,0,12,1790167,0,0201,0,201603,880,560,00,000000
202004,1745253,1,0,05,7177325,0,0104,7,201510,220,220,00,000000
201911,343589,1,0,24,4467695,0,0101,0,201612,2200,2200,00,000000
201812,1311694,1,0,12,40316,0,0104,0,201502,730,730,00,000000
201907,979904,1,0,01,1274567,0,0101,0,201906,11000,11000,00,000000
202006,1714896,1,78678,01,9973033,0,0403,0,201703,100000,0,00,000000
202005,513378,1,0,24,5553749,0,0104,0,201310,10000,10000,00,000000
201902,597307,1,0,17,4965443,0,0101,7,201709,8800,8800,00,000000
201910,1225540,1,0,05,9261365,0,0104,7,201702,610,610,00,000000
202004,453031,1,0,05,4804202,0,0104,7,201910,6500,6500,00,000000
201907,7704,1,0,05,6580189,0,0103,7,201808,3600,3500,00,000000
202005,1293113,1,0,05,2720422,0,0104,7,201307,2900,2900,00,000000
201912,133430,1,0,24,9243497,0,0104,0,201310,2200,2200,00,000000
201901,1135541,1,0,05,5120662,0,0104,7,201711,100,100,00,000000
202006,1311201,1,0,12,6967829,0,0202,0,201711,1900,1900,00,000000
201901,1595755,1,0,12,1899598,0,0101,0,201211,4600,4600,00,000000
201911,1266436,1,0,05,6986269,0,0103,7,201302,5500,5500,00,000000
201808,405006,1,0,05,5212947,0,0104,7,201011,1300,1300,99,201711
