YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201807,994198,1,0,12,6528059,0,1201,0,201501,0,0,00,000000
201907,1805990,1,0,12,7436409,0,0606,0,201304,0,0,00,000000
201912,757556,1,0,12,4024967,0,1301,0,201606,0,0,00,000000
201811,1262233,1,0,12,4479071,0,0801,0,201209,2400,0,00,000000
201902,1054683,1,0,12,8685987,0,0601,0,201412,0,0,00,000000
202002,1860234,1,0,12,3514334,0,0604,0,201603,0,0,00,000000
201901,1745846,1,0,12,3178006,0,0601,0,201601,0,0,00,000000
201903,1267372,1,0,12,5858124,0,0601,0,201512,0,0,00,000000
201909,378865,1,0,12,8104379,0,0606,0,201307,0,0,00,000000
202003,1774443,1,0,12,2846558,0,1201,0,201710,0,0,00,000000
201808,1841367,1,0,12,6213349,0,1101,0,201711,0,0,00,000000
201910,1477367,1,0,12,5192074,0,1301,0,201809,0,0,00,000000
201908,1624881,1,0,12,10053388,0,0601,0,201412,0,0,00,000000
201905,753528,1,0,12,2403778,0,0801,0,201703,10000,0,00,000000
201811,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
201808,805494,1,0,12,611394,0,0801,0,201807,10000,0,00,000000
201811,886249,1,0,12,551221,0,0801,0,201206,7000,0,00,000000
201903,362572,1,0,12,9205509,0,0601,0,201205,0,0,00,000000
201909,286828,1,0,12,8880489,0,1201,0,201703,0,0,00,000000
201903,1743212,1,0,12,4118628,0,0801,0,201309,1000,0,00,000000
201806,1076574,1,0,12,5064772,0,1201,0,201712,0,0,00,000000
201904,206476,1,0,12,5377084,0,0601,0,201305,0,0,00,000000
201907,264491,1,0,12,10045648,0,0801,0,201811,3400,0,00,000000
201901,485994,1,0,12,5795020,0,1201,0,201607,0,0,00,000000
201806,122180,1,0,12,8655102,0,0801,0,201311,5300,0,00,000000
201908,21246,1,0,12,8313598,0,0605,0,201309,0,0,00,000000
202005,1810747,1,0,12,1518940,0,0801,0,201603,10000,0,00,000000
201910,1710672,1,0,12,282455,0,0801,0,201405,10000,0,00,000000
202003,1723694,1,0,12,6641075,0,0601,0,201510,0,0,00,000000
202003,764561,1,0,12,7569695,0,0801,0,201309,10000,0,00,000000
202005,527124,1,0,12,2714858,0,0801,0,201405,3500,0,00,000000
201810,610270,1,0,12,7148469,0,1201,0,201808,0,0,00,000000
201904,1434878,1,0,12,6407921,0,0801,0,201702,6100,0,00,000000
201907,1478313,1,0,12,4236535,0,0801,0,201410,10000,0,00,000000
201809,1671964,1,0,12,1417612,0,0601,0,201503,0,0,00,000000
201911,479758,1,0,12,9520247,0,1201,0,201604,0,0,00,000000
201911,1113285,1,0,12,9110512,0,0801,0,201501,1100,0,00,000000
201808,1883294,1,0,12,8052053,0,0801,0,201501,1600,0,00,000000
201904,1528030,1,0,12,3859493,0,0801,0,201410,7900,0,00,000000
202005,1682533,1,0,12,7453013,0,1201,0,201712,0,0,00,000000
201904,127354,1,0,12,6481947,0,0801,0,201903,2400,0,00,000000
201806,636626,1,0,12,9004073,0,1201,0,201410,0,0,00,000000
202005,1521373,1,0,12,6287210,0,1201,0,201604,0,0,00,000000
201909,1570236,1,0,12,5956580,0,0601,0,201401,0,0,00,000000
202001,918143,1,0,12,7498583,0,0801,0,201604,3100,0,00,000000
201909,476925,1,0,12,8068040,0,0801,0,201403,1100,0,00,000000
202002,713728,1,0,12,9331521,0,0801,0,201909,1000,0,00,000000
201903,201933,1,0,12,1121503,0,0801,0,201404,3200,0,00,000000
201905,647337,1,0,12,3362236,0,1201,0,201710,0,0,00,000000
202004,508649,1,0,12,7635024,0,0801,0,201803,10000,0,00,000000
201811,624038,1,0,12,8437723,0,0601,0,201601,0,0,00,000000
202002,1420365,1,0,12,2952488,0,0801,0,201510,1600,0,00,000000
202006,255842,1,0,12,2096634,0,0604,0,201706,0,0,00,000000
201905,1617765,1,0,12,4708156,0,0801,0,201701,10000,0,00,000000
201812,1712720,1,0,12,8009430,0,1301,0,201403,0,0,00,000000
201808,1836553,1,0,12,8783826,0,0601,0,201711,0,0,00,000000
201912,1924066,1,0,12,2911406,0,0801,0,201908,10000,0,00,000000
201906,1617288,1,0,12,3593178,0,0801,0,201208,10000,0,00,000000
202001,1521706,1,0,12,5622837,0,0601,0,201709,0,0,00,000000
202001,764561,1,0,12,7569695,0,0801,0,201309,10000,0,00,000000
201912,581334,1,0,12,4562548,0,0601,0,201801,0,0,00,000000
201809,1946795,1,0,12,6440411,0,0611,0,201501,0,0,00,000000
201811,782306,1,0,12,1574707,0,0801,0,201607,10000,0,00,000000
201807,665355,1,0,12,9241111,0,0606,0,201207,0,0,00,000000
201911,1646597,1,0,12,299954,0,0801,0,201302,10000,0,00,000000
201808,538956,1,0,12,4914293,0,0604,0,201604,0,0,00,000000
202006,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
201807,1900879,1,0,12,6728852,0,0801,0,201305,5300,0,00,000000
201809,1451707,1,0,12,7956907,0,0601,0,201502,0,0,00,000000
201811,723029,1,0,12,1338332,0,0801,0,201405,1200,0,00,000000
201912,61703,1,0,12,5477930,0,0601,0,201303,0,0,00,000000
201911,1647311,1,0,12,6303799,0,0801,0,201606,10000,0,00,000000
201909,1540821,1,0,12,7613412,0,1201,0,201604,0,0,00,000000
201908,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
201911,273563,1,0,12,5272607,0,0601,0,201602,0,0,00,000000
201902,1285958,1,0,12,1129164,0,0601,0,201311,0,0,00,000000
201904,1953863,1,0,12,403378,0,1201,0,201604,0,0,00,000000
202006,486690,1,0,12,1147922,0,0801,0,201703,3000,0,00,000000
202005,971819,1,0,12,8389500,0,0801,0,201910,5500,0,00,000000
201810,1040735,1,0,12,452050,0,1301,0,201809,0,0,00,000000
202006,625470,1,0,12,2847960,0,0801,0,201610,6400,0,00,000000
201905,1433025,1,0,12,3194079,0,0601,0,201403,0,0,00,000000
201906,1444876,1,0,12,9529197,0,0601,0,201306,0,0,00,000000
201906,357797,1,0,12,4374341,0,0801,0,201903,2200,0,00,000000
201911,66968,1,0,12,6180923,0,0601,0,201611,0,0,00,000000
201808,39400,1,0,12,3331498,0,1201,0,201803,0,0,00,000000
201812,1160047,1,0,12,3044843,0,0801,0,201612,5000,0,00,000000
201910,1672687,1,0,12,6599566,0,1201,0,201611,0,0,00,000000
202006,847786,1,0,12,8778629,0,0601,0,201608,0,0,00,000000
202002,591783,1,0,12,7180470,0,0801,0,201505,10000,0,00,000000
201910,834887,1,0,12,7249215,0,0801,0,201509,1000,0,00,000000
201902,846642,1,0,12,9905831,0,0801,0,201611,10000,0,00,000000
201909,525058,1,0,12,3923674,0,0801,0,201506,10000,0,00,000000
201812,1830008,1,0,12,4913415,0,0801,0,201603,1200,0,00,000000
201906,1027405,1,0,12,9090436,0,1201,0,201803,0,0,00,000000
201811,236540,1,0,12,6331105,0,0801,0,201512,2000,0,00,000000
201911,1311736,1,0,12,4433620,0,0801,0,201308,10000,0,00,000000
201901,21246,1,0,12,8313598,0,0605,0,201309,0,0,00,000000
202004,1027405,1,0,12,9090436,0,1201,0,201803,0,0,00,000000
202003,1648625,1,0,12,5946268,0,1301,0,201509,0,0,00,000000
201902,536590,1,0,12,5071405,0,0801,0,201902,4700,0,00,000000
201911,567064,1,0,12,5382577,0,0801,0,201502,1100,0,00,000000
201901,508649,1,0,12,7635024,0,0801,0,201805,1000,0,00,000000
201904,499317,1,0,12,6832894,0,0802,0,201612,0,0,00,000000
201811,1042067,1,0,12,2460893,0,0601,0,201705,0,0,00,000000
201808,891288,1,0,12,4347362,0,0601,0,201201,0,0,00,000000
202002,1702422,1,0,12,2437338,0,0601,0,201701,0,0,00,000000
201910,965056,1,0,12,5505851,0,0801,0,201610,2500,0,00,000000
202006,1598103,1,0,12,8642690,0,0601,0,201503,0,0,00,000000
201902,355758,1,0,12,8307023,0,1201,0,201702,0,0,00,000000
201808,851079,1,0,12,6569117,0,0801,0,201711,10000,0,00,000000
201808,713447,1,0,12,3232186,0,0601,0,201408,0,0,00,000000
202003,1232210,1,0,12,9502033,0,0604,0,201606,0,0,00,000000
201806,1277298,1,0,12,88615,0,0601,0,201303,0,0,00,000000
201807,781458,1,0,12,3450811,0,0801,0,201408,10000,0,00,000000
201910,1704630,1,0,12,9763602,0,1301,0,201708,0,0,00,000000
201905,579203,1,0,12,7943605,0,0601,0,201503,0,0,00,000000
201903,908281,1,0,12,3868780,0,0601,0,201608,0,0,00,000000
201911,781458,1,0,12,3450811,0,0801,0,201408,7600,0,00,000000
201808,280491,1,0,12,7832537,0,0801,0,201307,2000,0,00,000000
201902,661471,1,0,12,5883838,0,0601,0,201303,0,0,00,000000
202003,87848,1,0,12,6078141,0,0801,0,201611,8800,0,00,000000
201806,923867,1,0,12,8985248,0,0801,0,201111,10000,0,00,000000
201903,1884123,1,0,12,9974500,0,1101,0,201807,0,0,00,000000
201812,1867670,1,0,12,2252696,0,0604,0,201810,0,0,00,000000
201909,499317,1,0,12,6832894,0,0802,0,201612,0,0,00,000000
201806,171498,1,0,12,89104,0,1201,0,201611,0,0,00,000000
201808,713728,1,0,12,2859804,0,0801,0,201705,1100,0,00,000000
201912,1521706,1,0,12,5622837,0,0601,0,201709,0,0,00,000000
202005,1326127,1,0,12,9348283,0,0801,0,201401,2400,0,00,000000
201812,1173831,1,0,12,1691778,0,0601,0,201405,0,0,00,000000
202004,1899541,1,0,12,5535220,0,0606,0,201509,0,0,00,000000
202002,1293383,1,0,12,1963481,0,0601,0,201501,0,0,00,000000
201909,1953887,1,0,12,8314012,0,0801,0,201607,10000,0,00,000000
201812,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
202005,1936974,1,0,12,6980032,0,0801,0,201307,10000,0,00,000000
201904,544682,1,0,12,8448367,0,0601,0,201709,0,0,00,000000
201906,1588385,1,0,12,3023369,0,0604,0,201807,0,0,00,000000
202004,1391227,1,0,12,8729047,0,0801,0,201903,10000,0,00,000000
201901,157214,1,0,12,7760907,0,0601,0,201408,0,0,00,000000
201807,800792,1,0,12,5208869,0,0606,0,201711,0,0,00,000000
201810,1596134,1,0,12,8522541,0,0606,0,201406,0,0,00,000000
201905,255842,1,0,12,2096634,0,0604,0,201706,0,0,00,000000
201806,1625005,1,0,12,9775939,0,0601,0,201501,0,0,00,000000
201902,556143,1,0,12,4855531,0,1201,0,201804,0,0,00,000000
201810,501563,1,0,12,9821523,0,0801,0,201204,10000,0,00,000000
201904,479596,1,0,12,5953567,0,0801,0,201706,10000,0,00,000000
201905,1373855,1,0,12,782536,0,0601,0,201712,0,0,00,000000
201811,252835,1,0,12,1204259,0,0601,0,201502,0,0,00,000000
202004,964681,1,0,12,7819850,0,1201,0,201809,0,0,00,000000
201811,1659226,1,0,12,3060929,0,0801,0,201205,10000,0,00,000000
201902,574414,1,0,12,7622425,0,0604,0,201811,0,0,00,000000
201812,321530,1,0,12,4360540,0,0606,0,201205,0,0,00,000000
201807,101878,1,0,12,2766194,0,0801,0,201607,6100,0,00,000000
202005,1309613,1,0,12,2369040,0,0801,0,201604,3700,0,00,000000
201906,252933,1,0,12,165518,0,0601,0,201510,0,0,00,000000
202001,1775944,1,0,12,3450947,0,0601,0,201303,0,0,00,000000
201902,1113406,1,0,12,7161471,0,0801,0,201901,10000,0,00,000000
201905,1154481,1,0,12,829291,0,0601,0,201211,0,0,00,000000
201811,1612819,1,0,12,4969353,0,0601,0,201410,0,0,00,000000
201902,1581239,1,0,12,8623186,0,1201,0,201711,0,0,00,000000
202002,990589,1,0,12,9590695,0,0801,0,201305,10000,0,00,000000
201906,480683,1,0,12,3380461,0,1201,0,201801,0,0,00,000000
201906,1745846,1,0,12,4821371,0,0604,0,201906,0,0,00,000000
201811,1702422,1,0,12,2437338,0,0601,0,201701,0,0,00,000000
201812,776478,1,0,12,4281283,0,0801,0,201412,10000,0,00,000000
201907,1927151,1,0,12,8680477,0,0801,0,201705,10000,0,00,000000
201905,1244982,1,0,12,7964340,0,0601,0,201608,0,0,00,000000
201902,972968,1,4559,12,2330683,0,0803,0,201707,0,0,00,000000
201904,720639,1,0,12,4917387,0,0801,0,201401,1000,0,00,000000
201808,297772,1,0,12,2171432,0,1201,0,201403,0,0,00,000000
201902,8318,1,0,12,4881328,0,0601,0,201211,0,0,00,000000
201905,981773,1,0,12,8820925,0,0801,0,201405,1200,0,00,000000
201812,82275,1,0,12,1591228,0,0801,0,201810,10000,0,00,000000
201902,510401,1,0,12,2992229,0,0801,0,201606,10000,0,00,000000
201810,522029,1,0,12,2080024,0,0601,0,201609,0,0,00,000000
201911,1042067,1,0,12,2460893,0,0601,0,201705,0,0,00,000000
201905,1888177,1,0,12,7992083,0,0801,0,201502,5000,0,00,000000
201905,801783,1,0,12,2560569,0,1201,0,201601,0,0,00,000000
201810,406912,1,0,12,1085206,0,0801,0,201207,1500,0,00,000000
201909,513632,1,0,12,5174015,0,0801,0,201310,7900,0,00,000000
202001,536590,1,0,12,5071405,0,0801,0,201902,4700,0,00,000000
201812,113981,1,0,12,6538220,0,0602,0,201808,0,0,00,000000
201808,1601647,1,0,12,8387679,0,1301,0,201705,0,0,00,000000
201907,1426255,1,0,12,8532816,0,0801,0,201309,10000,0,00,000000
201904,1682280,1,0,12,6295710,0,0606,0,201212,0,0,00,000000
201811,259054,1,0,12,4792396,0,0601,0,201604,0,0,00,000000
202005,1519076,1,0,12,4243703,0,1301,0,201702,0,0,00,000000
201906,1691448,1,0,12,4538326,0,1201,0,201612,0,0,00,000000
202005,21246,1,0,12,8313598,0,0605,0,201309,0,0,00,000000
202003,567064,1,0,12,5382577,0,0801,0,201304,10000,0,00,000000
201908,705886,1,0,12,7651014,0,0601,0,201302,0,0,00,000000
201903,163428,1,0,12,3521025,0,0801,0,201307,1400,0,00,000000
202005,908281,1,0,12,3868780,0,0601,0,201503,0,0,00,000000
201806,695120,1,0,12,3558736,0,0601,0,201406,0,0,00,000000
201807,196183,1,0,12,9612384,0,1101,0,201803,0,0,00,000000
202002,461729,1,0,12,3894426,0,0801,0,201709,4500,0,00,000000
201903,330946,1,0,12,8395918,0,0801,0,201408,9800,0,00,000000
201807,1756468,1,0,12,41796,0,0601,0,201108,0,0,00,000000
201807,1836553,1,0,12,6993832,0,0801,0,201710,1100,0,00,000000
201901,1129042,1,0,12,1587571,0,0801,0,201809,6500,0,00,000000
202006,945176,1,0,12,3375438,0,0601,0,201607,0,0,00,000000
201809,55584,1,0,12,7168260,0,0601,0,201211,0,0,00,000000
201906,1012213,1,0,12,2345406,0,0601,0,201608,0,0,00,000000
202002,1478313,1,0,12,8611806,0,0604,0,201707,0,0,00,000000
201910,1521706,1,0,12,5622837,0,0601,0,201709,0,0,00,000000
201810,496349,1,0,12,1553069,0,1201,0,201712,0,0,00,000000
201807,14287,1,0,12,6409200,0,1301,0,201708,0,0,00,000000
201907,1866086,1,0,12,6244982,0,1301,0,201611,0,0,00,000000
202003,1784225,1,0,12,7515100,0,0801,0,202002,10000,0,00,000000
201808,602364,1,0,12,7198978,0,0601,0,201802,0,0,00,000000
201910,1815894,1,0,12,24856,0,0801,0,201703,10000,0,00,000000
201806,975759,1,0,12,3494372,0,0601,0,201503,0,0,00,000000
202005,1745846,1,0,12,3178006,0,0601,0,201610,0,0,00,000000
201808,513632,1,0,12,5174015,0,1201,0,201712,0,0,00,000000
201911,341346,1,0,12,1898629,0,0601,0,201511,0,0,00,000000
201809,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
201905,1564205,1,0,12,9158217,0,1201,0,201412,0,0,00,000000
201910,1365492,1,0,12,2505632,0,0601,0,201411,0,0,00,000000
201902,1766948,1,0,12,357347,0,1201,0,201612,0,0,00,000000
202004,1481437,1,0,12,8814996,0,0801,0,201709,2400,0,00,000000
201811,467185,1,0,12,6287379,0,1101,0,201712,0,0,00,000000
201811,753528,1,0,12,2403778,0,0801,0,201703,10000,0,00,000000
201910,695915,1,0,12,2265434,0,0801,0,201504,10000,0,00,000000
201806,965533,1,0,12,21479,0,0601,0,201112,0,0,00,000000
201806,1426677,1,0,12,6800958,0,1201,0,201703,0,0,00,000000
201911,632240,1,0,12,8170199,0,1301,0,201510,0,0,00,000000
202004,562324,1,0,12,5862485,0,0801,0,201610,6500,0,00,000000
202004,52276,1,0,12,2026947,0,1201,0,201812,0,0,00,000000
201910,485994,1,0,12,5795020,0,1201,0,201607,0,0,00,000000
201911,1177091,1,0,12,8112414,0,0601,0,201810,0,0,00,000000
202001,153924,1,0,12,2207690,0,1301,0,201704,0,0,00,000000
201806,715774,1,0,12,10064854,0,0601,0,201303,0,0,00,000000
201812,1672137,1,0,12,5113758,0,0601,0,201509,0,0,00,000000
201902,476925,1,0,12,8068040,0,0801,0,201403,1100,0,00,000000
202001,1589847,1,0,12,5730488,0,0604,0,201311,0,0,00,000000
202004,1930541,1,0,12,1041425,0,0604,0,201608,0,0,00,000000
202001,1297760,1,0,12,3318324,0,1201,0,201905,0,0,00,000000
201806,973213,1,0,12,3857860,0,0801,0,201806,9000,0,00,000000
201911,459730,1,0,12,7740417,0,0801,0,201505,1600,0,00,000000
201807,398579,1,0,12,4599060,0,0801,0,201612,9400,0,00,000000
201808,1344651,1,0,12,1301799,0,0601,0,201409,0,0,00,000000
201809,1195850,1,0,12,8499314,0,0801,0,201701,2200,0,00,000000
202001,1232210,1,0,12,1870799,0,0601,0,201503,0,0,00,000000
201908,975759,1,0,12,3494372,0,0601,0,201503,0,0,00,000000
201909,1816761,1,0,12,8739706,0,0801,0,201603,8300,0,00,000000
201906,591783,1,0,12,6440669,0,0601,0,201703,0,0,00,000000
202002,1745846,1,0,12,4821371,0,0604,0,201906,0,0,00,000000
201902,1539417,1,0,12,862786,0,0801,0,201807,1000,0,00,000000
202002,1774443,1,0,12,2846558,0,1201,0,201710,0,0,00,000000
201806,1917576,1,0,12,2429850,0,0601,0,201306,0,0,00,000000
201811,895503,1,0,12,4979720,0,0606,0,201304,0,0,00,000000
201907,1390676,1,0,12,4001426,0,1201,0,201410,0,0,00,000000
202001,157214,1,0,12,7760907,0,0601,0,201408,0,0,00,000000
201812,1188273,1,0,12,1058217,0,0801,0,201706,1900,0,00,000000
201807,36680,1,0,12,3949855,0,1201,0,201602,0,0,00,000000
201811,764561,1,0,12,7569695,0,0801,0,201309,10000,0,00,000000
201903,339311,1,0,12,9208559,0,0611,0,201410,0,0,00,000000
201806,1062977,1,0,12,5976832,0,0801,0,201405,2800,0,00,000000
201812,1756989,1,0,12,6950224,0,0801,0,201304,2600,0,00,000000
202004,486690,1,0,12,1147922,0,0801,0,201703,3000,0,00,000000
201905,1414537,1,0,12,5395086,0,0801,0,201805,1000,0,00,000000
201911,1285958,1,0,12,9207762,0,0801,0,201212,9900,0,00,000000
201901,1232210,1,0,12,1870799,0,0601,0,201402,0,0,00,000000
201906,1433025,1,0,12,3194079,0,0601,0,201403,0,0,00,000000
201905,826249,1,0,12,7607565,0,0601,0,201412,0,0,00,000000
201806,55584,1,157729,12,7878641,0,0802,0,201306,0,0,00,000000
201909,1391227,1,0,12,8729047,0,0801,0,201903,10000,0,00,000000
202003,405210,1,0,12,381873,0,0801,0,201606,10000,0,00,000000
201909,138128,1,0,12,2439118,0,0801,0,201511,2800,0,00,000000
201907,1232210,1,0,12,1870799,0,0601,0,201402,0,0,00,000000
201901,556143,1,0,12,4855531,0,1201,0,201804,0,0,00,000000
201902,1414537,1,0,12,5395086,0,0801,0,201805,1000,0,00,000000
201901,157214,1,0,12,7760907,0,0601,0,201408,0,0,00,000000
201912,814379,1,0,12,786157,0,0604,0,201906,0,0,00,000000
202002,1701986,1,0,12,5462957,0,0801,0,201505,5300,0,00,000000
201912,740209,1,0,12,6509108,0,0801,0,201602,10000,0,00,000000
201808,705886,1,0,12,7651014,0,0601,0,201302,0,0,00,000000
201901,380583,1,0,12,2314829,0,1201,0,201505,0,0,00,000000
201910,1277298,1,0,12,88615,0,0601,0,201303,0,0,00,000000
201901,1936974,1,0,12,6980032,0,0801,0,201307,10000,0,00,000000
201903,1931184,1,0,12,9326863,0,1301,0,201511,0,0,00,000000
201909,201099,1,0,12,1438713,0,0606,0,201506,0,0,00,000000
201904,1955808,1,0,12,8203028,0,0801,0,201302,10000,0,00,000000
201811,1896585,1,0,12,718537,0,1301,0,201405,0,0,00,000000
201902,1281508,1,0,12,3884409,0,0801,0,201510,1000,0,00,000000
202005,1710672,1,0,12,282455,0,0801,0,201405,10000,0,00,000000
201912,615883,1,0,12,3039298,0,0601,0,201606,0,0,00,000000
202002,1256989,1,0,12,6812546,0,0601,0,201607,0,0,00,000000
202006,965533,1,0,12,21479,0,0601,0,201503,0,0,00,000000
202006,1236182,1,0,12,5626853,0,0601,0,201707,0,0,00,000000
201909,1546834,1,0,12,1679334,0,0601,0,201510,0,0,00,000000
201909,560032,1,0,12,8654216,0,1301,0,201509,0,0,00,000000
201809,538956,1,0,12,4914293,0,0604,0,201604,0,0,00,000000
202003,21246,1,0,12,8313598,0,0605,0,201309,0,0,00,000000
201908,341346,1,0,12,7938801,0,0604,0,201511,0,0,00,000000
202002,622981,1,0,12,8319960,0,0801,0,201812,10000,0,00,000000
201806,1173831,1,0,12,1691778,0,0601,0,201405,0,0,00,000000
201910,705886,1,0,12,7651014,0,0601,0,201302,0,0,00,000000
201907,39693,1,0,12,6760860,0,1201,0,201504,0,0,00,000000
201912,485994,1,0,12,5795020,0,1201,0,201607,0,0,00,000000
201808,695120,1,0,12,3558736,0,0601,0,201406,0,0,00,000000
201812,69688,1,0,12,1655662,0,0801,0,201710,3000,0,00,000000
201807,782306,1,0,12,1574707,0,0801,0,201607,10000,0,00,000000
201907,1775944,1,0,12,3450947,0,0601,0,201303,0,0,00,000000
201808,1819213,1,0,12,7757086,0,1301,0,201505,0,0,00,000000
201808,435518,1,0,12,674004,0,0601,0,201310,0,0,00,000000
201902,86349,1,0,12,4463617,0,0801,0,201403,10000,0,00,000000
202005,1843672,1,0,12,1106334,0,0611,0,201503,0,0,00,000000
201902,716549,1,0,12,9569506,0,0801,0,201708,10000,0,00,000000
201912,923349,1,0,12,3014074,0,0801,0,201601,10000,0,00,000000
201904,1027405,1,0,12,9090436,0,1201,0,201803,0,0,00,000000
201806,1424130,1,0,12,3922699,0,0801,0,201111,10000,0,00,000000
202003,895503,1,0,12,4979720,0,0606,0,201304,0,0,00,000000
201907,66968,1,0,12,6180923,0,0601,0,201308,0,0,00,000000
201807,1877398,1,0,12,2664581,0,1201,0,201403,0,0,00,000000
201909,973213,1,0,12,3857860,0,0801,0,201806,9000,0,00,000000
201811,1803576,1,0,12,4231009,0,0801,0,201602,2300,0,00,000000
201911,273330,1,0,12,3149046,0,1201,0,201703,0,0,00,000000
202004,1010182,1,0,12,10018388,0,1101,0,201907,0,0,00,000000
201910,1662359,1,0,12,5444579,0,1201,0,201601,0,0,00,000000
201807,808,1,0,12,5887292,0,0807,0,201309,0,0,00,000000
201811,1596134,1,0,12,4604631,0,0601,0,201210,0,0,00,000000
202003,876821,1,0,12,4775942,0,0801,0,201611,1200,0,00,000000
201808,1188273,1,0,12,1058217,0,0801,0,201706,1900,0,00,000000
201902,138128,1,0,12,2439118,0,0801,0,201511,2800,0,00,000000
201902,740209,1,0,12,6509108,0,0801,0,201602,10000,0,00,000000
202006,1775944,1,0,12,3450947,0,0601,0,201409,0,0,00,000000
201910,1785420,1,0,12,8115922,0,0601,0,201510,0,0,00,000000
201807,117426,1,0,12,2873921,0,0801,0,201111,10000,0,00,000000
201811,702271,1,0,12,4613605,0,1101,0,201802,0,0,00,000000
201812,1505394,1,0,12,6084069,0,0801,0,201410,10000,0,00,000000
201907,1539417,1,0,12,862786,0,0801,0,201807,1000,0,00,000000
201809,851709,1,0,12,4352675,0,1301,0,201605,0,0,00,000000
202003,1433025,1,0,12,3194079,0,0601,0,201604,0,0,00,000000
201906,1431806,1,0,12,5920153,0,1201,0,201503,0,0,00,000000
202002,1760102,1,0,12,3169724,0,0801,0,201906,3300,0,00,000000
201810,1382664,1,0,12,5824792,0,0801,0,201603,10000,0,00,000000
201812,1227837,1,0,12,9819638,0,1301,0,201410,0,0,00,000000
201908,1062977,1,0,12,5976832,0,0801,0,201405,2800,0,00,000000
201904,157618,1,0,12,6295133,0,1301,0,201607,0,0,00,000000
201905,580622,1,0,12,9885263,0,1101,0,201712,0,0,00,000000
202006,1623068,1,0,12,2206251,0,0601,0,201507,0,0,00,000000
201906,1884123,1,0,12,9974500,0,1101,0,201807,0,0,00,000000
202006,1486628,1,0,12,9296728,0,0601,0,201410,0,0,00,000000
201909,157214,1,0,12,7760907,0,0601,0,201408,0,0,00,000000
201808,937730,1,0,12,7349878,0,0601,0,201608,0,0,00,000000
201912,908281,1,0,12,3868780,0,0601,0,201608,0,0,00,000000
201808,661471,1,0,12,5883838,0,0601,0,201303,0,0,00,000000
201811,1152031,1,0,12,5007343,0,0801,0,201202,10000,0,00,000000
201905,1582791,1,0,12,9913516,0,0801,0,201309,2800,0,00,000000
201811,1414537,1,0,12,5395086,0,0801,0,201805,1000,0,00,000000
201812,1884123,1,0,12,9974500,0,1101,0,201807,0,0,00,000000
201909,628281,1,0,12,3788837,0,1301,0,201812,0,0,00,000000
201907,936730,1,0,12,2477857,0,1201,0,201608,0,0,00,000000
201810,1232210,1,0,12,1870799,0,0601,0,201402,0,0,00,000000
202002,1843672,1,0,12,1106334,0,0611,0,201503,0,0,00,000000
202006,256530,1,0,12,6964539,0,0801,0,201812,3000,0,00,000000
202003,1675157,1,0,12,4946903,0,1201,0,201910,0,0,00,000000
201812,252835,1,0,12,2265483,0,0604,0,201204,0,0,00,000000
201908,886383,1,0,12,5893724,0,0601,0,201412,0,0,00,000000
201903,1038414,1,0,12,4090487,0,0801,0,201309,10000,0,00,000000
202003,1578781,1,0,12,2082038,0,0601,0,201703,0,0,00,000000
201906,1519896,1,0,12,467946,0,0801,0,201303,10000,0,00,000000
202005,1080113,1,0,12,9118638,0,0801,0,201803,10000,0,00,000000
201910,1702422,1,0,12,2437338,0,0601,0,201701,0,0,00,000000
201907,286828,1,0,12,8880489,0,1201,0,201703,0,0,00,000000
201811,1173093,1,0,12,1092358,0,0801,0,201810,4400,0,00,000000
201910,378865,1,0,12,8104379,0,0606,0,201307,0,0,00,000000
201808,768199,1,0,12,3657726,0,0801,0,201409,10000,0,00,000000
201910,567064,1,0,12,5382577,0,0801,0,201304,10000,0,00,000000
201912,960039,1,0,12,9480567,0,0801,0,201502,10000,0,00,000000
201807,482418,1,0,12,2586373,0,0601,0,201708,0,0,00,000000
201911,608204,1,0,12,7059373,0,0601,0,201803,0,0,00,000000
201906,1048955,1,0,12,9868068,0,0801,0,201702,10000,0,00,000000
202002,201933,1,0,12,1121503,0,0801,0,201309,10000,0,00,000000
201903,1555314,1,0,12,8538902,0,0601,0,201302,0,0,00,000000
201811,1924058,1,0,12,359126,0,1301,0,201507,0,0,00,000000
201908,1623068,1,0,12,2206251,0,0601,0,201507,0,0,00,000000
201810,1444876,1,0,12,9529197,0,0601,0,201312,0,0,00,000000
201810,1805990,1,0,12,7436409,0,0606,0,201304,0,0,00,000000
201806,76596,1,0,12,4596804,0,0801,0,201701,6900,0,00,000000
201906,1444839,1,0,12,9943607,0,1201,0,201409,0,0,00,000000
201808,499317,1,0,12,6832894,0,0802,0,201612,0,0,00,000000
201904,692437,1,0,12,3934381,0,0801,0,201710,1400,0,00,000000
201908,406103,1,0,12,9555398,0,0601,0,201410,0,0,00,000000
202002,1390716,1,0,12,4307104,0,0601,0,201709,0,0,00,000000
